lemma_id,lemma,dom_gender,stem_final,tokens,cells_attested,cells_bits24
24055,kuñcita,Neut,a,4,2,100100000000000000000000
24236,kuṇañjara,Masc,a,4,1,100000000000000000000000
24386,kuthumin,Masc,in,4,1,100000000000000000000000
24467,kuberadatta,Masc,a,4,3,100100100000000000000000
24489,kubjāmra,Neut,a,4,2,100000000000000000100000
24494,kubjikā,Fem,aa,4,2,100000000100000000000000
24501,kubhra,Masc,a,4,2,100100000000000000000000
24521,kumāradhārā,Fem,aa,4,2,100000000000000000100000
24564,kumārīpura,Neut,a,4,2,000100000000000000100000
24613,kumbhakāmalā,Fem,aa,4,4,101100000000000000100000
24624,kumbhadāsī,Fem,ii,4,4,100100000000000001100000
24783,kuruvindaka,Masc,a,4,3,101100000000000000000000
24893,kulavadhū,Fem,uu,4,2,100000000000000001000000
24983,kulya,Masc,a,4,3,011000001000000000000000
25067,bhūkampa,Masc,a,4,3,100100000000000000100000
25104,bhūtṛṇa,Masc,a,4,3,100100000000000000100000
25139,bhūpura,Neut,a,4,3,100100100000000000000000
25150,bhūbhartṛ,Masc,r_vocalic,4,1,000000000000000100000000
25205,bhūta,Masc,a,4,3,101001000000000000000000
25231,bhūtajaṭā,Fem,aa,4,1,100000000000000000000000
25307,bhūtavṛkṣa,Masc,a,4,1,100000000000000000000000
25317,bhūtasaṃtāpana,Masc,a,4,1,100000000000000000000000
25337,bhūtāṅkuśa,Masc,a,4,2,100000000000000100000000
25375,bhūti,Masc,i,4,3,100000000100000100000000
25409,bhūma,Masc,a,4,4,101000000100000000100000
25440,bhūmicalana,Neut,a,4,1,000000000000000000100000
25463,bhūmidhara,Masc,a,4,3,101001000000000000000000
25791,bhṛṅgaraja,Masc,a,4,3,100000000000100010000000
25878,bheṇḍā,Fem,aa,4,1,100000000000000000000000
25983,bhairava,Neut,a,4,2,100100000000000000000000
26063,bhogabhūmi,Fem,i,4,2,001000000000000000001000
26101,bhojakaṭa,Neut,a,4,2,100100000000000000000000
26285,bhrāṣṭra,Neut,a,4,3,100001000000100000000000
26333,bhramaraka,Masc,a,4,3,100000100000000100000000
26343,bhrānta,Neut,a,4,2,100100000000000000000000
26359,bhrāmaṇa,Neut,a,4,3,100000100000100000000000
26426,bhrātra,Neut,a,4,3,001100000100000000000000
26449,bhrūṇa,Masc,a,4,2,100100000000000000000000
26530,makuṣṭha,Masc,a,4,4,101100000000000000100000
26533,makeruka,Masc,a,4,1,001000000000000000000000
26539,makṣā,Fem,aa,4,3,101001000000000000000000
26924,maṇicchidrā,Fem,aa,4,1,100000000000000000000000
26939,maṇidhanus,Neut,us,4,2,100100000000000000000000
26948,maṇināga,Masc,a,4,4,100100000000000100100000
26960,maṇipūra,Neut,a,4,3,100000000000000100100000
26984,maṇimantha,Neut,a,4,2,100100000000000000000000
27037,maṇīcaka,Masc,a,4,2,100100000000000000000000
27133,maṇḍūkaparṇikā,Fem,aa,4,2,100000000000000100000000
27165,matsarī,Fem,ii,4,1,100000000000000000000000
27299,mattakāla,Masc,a,4,3,100000100100000000000000
27524,nimnatva,Neut,a,4,2,000000100000000000100000
27533,nimbataru,Masc,u,4,2,100000000000000100000000
27543,nimbūka,Masc,a,4,3,100100100000000000000000
27597,niyodhaka,Masc,a,4,2,101000000000000000000000
27768,nirdāha,Masc,a,4,3,100100000100000000000000
27822,nirmathana,Neut,a,4,3,000100000000100000100000
27841,nirmukti,Fem,i,4,3,100000100100000000000000
27905,nirvāsana,Neut,a,4,2,100000000000100000000000
28086,niveṣṭana,Neut,a,4,2,101000000000000000000000
28116,niśāṭana,Masc,a,4,2,100000000000000000100000
28168,niśiti,Fem,i,4,2,000100100000000000000000
28250,niṣiddhi,Fem,i,4,1,000000000100000000000000
28324,niṣkrama,Masc,a,4,2,100100000000000000000000
28356,niṣṭhyūta,Neut,a,4,2,100000000000000000100000
28420,nistodana,Neut,a,4,3,100101000000000000000000
28457,nihāra,Masc,a,4,1,000100000000000000000000
28595,nīrada,Masc,a,4,3,100000000000000000101000
28688,nīlapuṣpī,Fem,ii,4,1,100000000000000000000000
28712,nīlameha,Masc,a,4,2,100000100000000000000000
28780,nīlāśman,Masc,an,4,1,100000000000000000000000
28819,nuti,Fem,i,4,1,100000000000000000000000
28863,nṛjyāya,Masc,a,4,1,000100000000000000000000
28897,nṛyajña,Masc,a,4,2,100100000000000000000000
28939,nṛpaṃjaya,Masc,a,4,2,100000000000100000000000
28982,nṛpāsana,Neut,a,4,2,000100000000000000100000
29016,nejana,Neut,a,4,3,000100000000000000101000
29019,netī,Fem,ii,4,1,100000000000000000000000
29097,nepālī,Fem,ii,4,1,100000000000000000000000
29112,nemadhiti,Fem,i,4,1,000000000000000000100000
29196,naiveśika,Neut,a,4,2,000101000000000000000000
29205,naiṣṭhurya,Neut,a,4,4,100100000000100100000000
29293,naipāla,Masc,a,4,1,100000000000000000000000
29391,samañjana,Neut,a,4,2,100000000000100000000000
29528,samabhivyāhāra,Masc,a,4,2,100000000000100000000000
29603,samavasthā,Fem,aa,4,1,100000000000000000000000
29743,samādāpana,Neut,a,4,1,100000000000000000000000
29964,samāvāpa,Masc,a,4,2,000000001000000000100000
30221,samutkarṣa,Masc,a,4,3,100000001000000000100000
30382,samudāgama,Masc,a,4,2,100000000100000000000000
30556,samūhanī,Fem,ii,4,3,000000100100000100000000
30557,samūhana,Neut,a,4,2,100000000000000000100000
30559,samūhya,Masc,a,4,3,101100000000000000000000
30877,abhilaṣaṇa,Neut,a,4,2,100100000000000000000000
30928,abhivega,Masc,a,4,1,100000000000000000000000
31053,abhiṣṭi,Masc,i,4,1,100000000000000000000000
31117,abhisaṃdhāna,Neut,a,4,3,101100000000000000000000
31134,abhisamparāya,Masc,a,4,1,100000000000000000000000
31229,abhīvarga,Masc,a,4,2,000000000000100000100000
31237,abhīṣṭa,Neut,a,4,2,100100000000000000000000
31244,abhīṣṭi,Fem,i,4,2,000100000100000000000000
31365,abhyavakāśa,Masc,a,4,1,000000000000000000100000
31403,abhyākhyāna,Neut,a,4,2,100000000000000000100000
31410,abhyāghāta,Masc,a,4,3,100000000000000000101000
31562,abhriya,Neut,a,4,3,100001000000000100000000
31659,amarā,Fem,aa,4,1,100000000000000000000000
31672,amaratā,Fem,aa,4,2,100100000000000000000000
31682,amaraparvata,Masc,a,4,3,000100000000000000100100
31728,amarman,Neut,an,4,2,000000000000000000101000
31806,amitavikrama,Masc,a,4,2,000000000100000000000100
31851,amutrabhūya,Neut,a,4,1,000000000000100000000000
31877,amūrti,Masc,i,4,2,001000000000100000000000
31917,amṛtaphalā,Fem,aa,4,1,100000000000000000000000
31935,amṛtavallī,Fem,ii,4,2,100000001000000000000000
32120,ambumuc,Masc,other_consonant,4,2,001000000000000001000000
32581,aratni,Fem,i,4,2,000101000000000000000000
32590,arantuka,Masc,a,4,3,000100000000000010010000
32789,aruṇasārathi,Masc,i,4,3,100000100000000000100000
32825,aruṣka,Masc,a,4,1,100000000000000000000000
32901,arkaparṇa,Masc,a,4,1,100000000000000000000000
32906,arkapuṣpī,Fem,ii,4,1,100000000000000000000000
33104,nāgamātṛ,Fem,r_vocalic,4,2,100100000000000000000000
33114,nāgaraṅga,Masc,a,4,2,100100000000000000000000
33175,nāgāvalokita,Neut,a,4,3,000100100000000100000000
33190,nāgodara,Neut,a,4,3,100100000000000000100000
33306,nāḍījaṅgha,Masc,a,4,1,100000000000000000000000
33325,nāḍīhiṅgu,Fem,u,4,1,100000000000000000000000
33529,nāmakaraṇa,Masc,a,4,1,100000000000000000000000
33774,nālī,Fem,ii,4,2,100000100000000000000000
33837,nāṣṭika,Masc,a,4,1,100000000000000000000000
34211,nirutsuka,Masc,a,4,1,100000000000000000000000
34428,nirloha,Neut,a,4,1,100000000000000000000000
34468,nirvindhyā,Fem,aa,4,2,100000000000000100000000
34480,nirviṣā,Fem,aa,4,1,100000000000000000000000
34533,niścalā,Fem,aa,4,1,100000000000000000000000
34815,nikartana,Neut,a,4,3,100100000000000000100000
34888,nigūhana,Neut,a,4,4,100100001000100000000000
34909,nigrahītṛ,Masc,r_vocalic,4,2,101000000000000000000000
35029,nityakriyā,Fem,aa,4,2,100100000000000000000000
35182,ninarda,Masc,a,4,3,000001000000000100001000
35374,madugha,Masc,a,4,4,000100000000100101000000
35409,madrapa,Masc,a,4,2,100100000000000000000000
35434,madgura,Masc,a,4,2,100000000000000100000000
35450,madhukarkaṭī,Fem,ii,4,1,100000000000000000000000
35497,madhutraya,Neut,a,4,2,100000100000000000000000
35521,madhuniṣūdana,Masc,a,4,3,100100000000000000000100
35545,madhupuṣpā,Fem,aa,4,1,100000000000000000000000
35562,madhuphala,Masc,a,4,2,100100000000000000000000
35576,madhumakṣikā,Fem,aa,4,2,101000000000000000000000
35579,madhumant,Masc,other_consonant,4,2,101000000000000000000000
35595,madhumādhavī,Fem,ii,4,2,000100000000000001000000
35676,madhuskanda,Neut,a,4,2,000100000000000000100000
35682,madhusrava,Masc,a,4,1,100000000000000000000000
35926,madhyamāṅguli,Fem,i,4,2,000000100000000100000000
36124,manasija,Masc,a,4,4,100100100000000100000000
36273,manodaṇḍa,Masc,a,4,2,100000000000000100000000
36391,mantrajña,Masc,a,4,3,100001001000000000000000
36482,mantrasnāna,Neut,a,4,2,100100000000000000000000
36536,manyumant,Masc,other_consonant,4,3,100000000000000100001000
36682,mandavisarpiṇī,Fem,ii,4,2,100000100000000000000000
36695,mandākṣa,Neut,a,4,2,100100000000000000000000
36735,mandārasaptamī,Fem,ii,4,1,000100000000000000000000
36792,manyāstambha,Masc,a,4,3,100100000000000000100000
36845,mayūra,Neut,a,4,2,100100000000000000000000
36875,mayūraśikhā,Fem,aa,4,3,100100100000000000000000
37141,marda,Masc,a,4,2,000100001000000000000000
37270,malāpahā,Fem,aa,4,2,101000000000000000000000
37283,malinā,Fem,aa,4,1,100000000000000000000000
37330,malayavatī,Fem,ii,4,4,100100100000000100000000
37336,malayū,Fem,uu,4,2,100100000000000000000000
37355,mallinātha,Masc,a,4,1,000000000000000100000000
37600,mahākanda,Masc,a,4,1,100000000000000000000000
37604,mahākapāla,Masc,a,4,2,100000000000000100000000
37662,mahākumbhī,Fem,ii,4,1,100000000000000000000000
37716,mahāgandhā,Fem,aa,4,1,100000000000000000000000
37759,mahāghoṣā,Fem,aa,4,1,100000000000000000000000
37817,mahājihva,Masc,a,4,1,100000000000000000000000
37865,mahātaila,Neut,a,4,3,000100100000000000100000
38057,ulūkī,Fem,ii,4,2,100000000000000100000000
38186,uśīrabīja,Masc,a,4,2,000100000000000000100000
38196,uṣaṇā,Fem,aa,4,3,100100010000000000000000
38197,uṣant,Masc,other_consonant,4,3,001000000000000101000000
38292,uṣṭragrīva,Masc,a,4,3,100100000000000000100000
38425,ūrṇa,Neut,a,4,3,000100000100000001000000
38432,ūrṇavābhi,Masc,i,4,2,101000000000000000000000
38460,ūrdhvakāya,Masc,a,4,1,000000000000000000100000
38577,ūrdhvasrotas,Neut,as,4,2,100000000000000001000000
38618,ūṣaka,Masc,a,4,3,100010001000000000000000
38662,ṛkāra,Masc,a,4,2,100000000000000000100000
38669,ṛtajit,Masc,other_consonant,4,1,100000000000000000000000
38819,ṛkṣīkā,Fem,aa,4,2,001100000000000000000000
38950,ṛṇamocana,Neut,a,4,2,100000000000000000100000
39117,ekakāla,Masc,a,4,2,100100000000000000000000
39121,ekakuṣṭha,Neut,a,4,2,100100000000000000000000
39193,ekadanta,Masc,a,4,3,010100000100000000000000
39697,edhatu,Masc,u,4,2,100100000000000000000000
39733,ervāru,Masc,u,4,2,100000000000000000100000
40151,oṣṭhakopa,Masc,a,4,2,010000000000000000100000
40185,augraseni,Masc,i,4,2,100000100000000000000000
40275,śraya,Masc,a,4,2,100100000000000000000000
40341,śrāva,Masc,a,4,2,100100000000000000000000
40374,śravaṇākarman,Neut,an,4,1,100000000000000000000000
40392,śravaṇā,Fem,aa,4,2,100100000000000000000000
40394,śrapaṇa,Masc,a,4,2,100100000000000000000000
40556,śrīniketa,Masc,a,4,2,000100100000000000000000
40673,śrīvallī,Fem,ii,4,1,100000000000000000000000
40750,śryāhva,Masc,a,4,1,100000000000000000000000
40767,śrutaṃjaya,Masc,a,4,2,100100000000000000000000
40773,śrutadevī,Fem,ii,4,2,100000000000000000100000
40915,śreṇika,Masc,a,4,1,100000000000000000000000
40930,śreman,Masc,an,4,3,000100000100000100000000
40958,śreṣṭhatva,Neut,a,4,4,100100000000100000100000
41081,ślakṣṇa,Masc,a,4,2,100100000000000000000000
41262,śvapākī,Fem,ii,4,1,000100000000000000000000
41387,śvaḥśreyasa,Neut,a,4,2,100000000000000100000000
41455,śvetakāpotī,Fem,ii,4,1,100000000000000000000000
41475,śvetaguñjā,Fem,aa,4,3,100100000000000100000000
41481,śvetacandana,Neut,a,4,1,100000000000000000000000
41611,śvetaśikha,Masc,a,4,2,100000000100000000000000
41657,śvetāsthi,Neut,i,4,1,100000000000000000000000
41658,śvetāsya,Masc,a,4,2,100000000100000000000000
41666,śvetaka,Neut,a,4,1,100000000000000000000000
41682,śvaitya,Neut,a,4,3,100100000000100000000000
41796,ṣaḍabhijña,Masc,a,4,2,101000000000000000000000
41837,ṣaḍgava,Neut,a,4,4,100100100000000000100000
41838,ṣaḍgava,Neut,a,4,2,100100000000000000000000
41840,ṣaḍguṇa,Masc,a,4,3,101001000000000000000000
41852,ṣaḍja,Masc,a,4,2,100100000000000000000000
41863,ṣaḍbindu,Masc,u,4,1,100000000000000000000000
41964,ṣaṣṭha,Neut,a,4,2,100100000000000000000000
42095,ṣāṇḍhya,Neut,a,4,3,100100000100000000000000
42404,dhānyarāja,Masc,a,4,2,110000000000000000000000
42638,dhigdaṇḍa,Masc,a,4,2,100100000000000000000000
42644,dhiṣaṇa,Masc,a,4,3,100100000000100000000000
42704,dhīra,Masc,a,4,1,100000000000000000000000
42883,dhūmrapattrā,Fem,aa,4,1,100000000000000000000000
42891,dhūmravarṇa,Masc,a,4,1,100000000000000000000000
42905,dhūmrāśva,Masc,a,4,2,100000000000100000000000
43201,dhyānacakṣus,Neut,us,4,2,100000100000000000000000
43262,dhruvagopa,Masc,a,4,1,100000000000000000000000
43400,dhvāṅkṣī,Fem,ii,4,1,100000000000000000000000
43501,nakulaka,Masc,a,4,1,100000000000000000000000
43507,nakta,Masc,a,4,2,100000000000000100000000
43583,nakṣatrarāja,Masc,a,4,3,000100100000000100000000
43660,nakhara,Masc,a,4,2,001000001000000000000000
44020,nandika,Masc,a,4,2,100000100000000000000000
44103,nabhomudrā,Fem,aa,4,1,100000000000000000000000
44137,namaskārī,Fem,ii,4,1,100000000000000000000000
44154,namovṛkti,Fem,i,4,1,000100000000000000000000
44172,nami,Masc,i,4,3,100100100000000000000000
44248,narakesarin,Masc,in,4,1,100000000000000000000000
44262,naranātha,Masc,a,4,3,100000000000000000100100
44315,narahari,Masc,i,4,1,000000000000000100000000
44322,narācī,Fem,ii,4,2,100000000000000000100000
44369,narta,Masc,a,4,2,100000000000000000100000
44429,nalī,Fem,ii,4,1,100000000000000000000000
44488,navā,Fem,aa,4,2,100000000000000100000000
44513,navanītaka,Neut,a,4,2,100000001000000000000000
44527,navayajña,Masc,a,4,2,000000000000000000110000
44549,navāha,Masc,a,4,3,100100000000000100000000
44606,navanavati,Fem,i,4,3,101000000000000001000000
44649,navāyasa,Neut,a,4,2,100100000000000000000000
44666,navatiśata,Neut,a,4,2,100000000000000100000000
44778,upakurvāṇa,Masc,a,4,2,100001000000000000000000
44788,upaskāra,Neut,a,4,3,100100100000000000000000
44814,upakramaṇa,Neut,a,4,3,100000100000000000100000
44861,upagu,Masc,u,4,2,100000000000000100000000
44947,upacitra,Masc,a,4,2,110000000000000000000000
44981,upajihvā,Fem,aa,4,2,100100000000000000000000
45064,upadīkā,Fem,aa,4,1,001000000000000000000000
45067,upadoha,Fem,a,4,1,000100000000000000000000
45090,upadharma,Masc,a,4,3,101000000000000000001000
45113,upadhāraṇa,Neut,a,4,1,000000000000100000000000
45141,upanāhasveda,Masc,a,4,2,101000000000000000000000
45246,upapralobhana,Neut,a,4,3,100000001000000000100000
45260,upabandha,Masc,a,4,3,100100010000000000000000
45301,upamanthanī,Fem,ii,4,2,010000010000000000000000
45304,upamadgu,Masc,u,4,2,100000000000100000000000
45329,upamiti,Fem,i,4,3,110000000000000000100000
45339,upamit,Fem,other_consonant,4,3,101000000000000001000000
45356,upayantṛ,Masc,r_vocalic,4,2,100100000000000000000000
45369,upayācana,Neut,a,4,2,100100000000000000000000
45371,upayācita,Neut,a,4,3,100101000000000000000000
45484,uparodhana,Neut,a,4,2,100000000000100000000000
45531,upavāka,Masc,a,4,3,100100001000000000000000
45566,upoṣita,Neut,a,4,3,100000101000000000000000
45597,upaviṣā,Fem,aa,4,1,100000000000000000000000
45599,upavīra,Masc,a,4,2,100000000100000000000000
45615,upavyākhyāna,Neut,a,4,1,100000000000000000000000
45738,upasadana,Neut,a,4,3,100101000000000000000000
45838,upasthātṛ,Masc,r_vocalic,4,1,100000000000000000000000
45841,upasthānaśālā,Fem,aa,4,2,100000000000000000100000
45910,upahavya,Masc,a,4,4,100100100000000000001000
46165,upodikā,Fem,aa,4,1,100000000000000000000000
46289,vāyupatha,Masc,a,4,3,101000000000000000100000
46300,vāyubīja,Neut,a,4,2,000100100000000000000000
46325,vāyuvāhana,Masc,a,4,1,100000000000000000000000
46327,vāyuvega,Masc,a,4,2,100000000100000000000000
46364,vāyya,Masc,a,4,2,010000000000000000100000
46374,vārdhi,Masc,i,4,3,101100000000000000000000
46398,vāricara,Masc,a,4,2,100000000000000100000000
46519,vārāṅganā,Fem,aa,4,2,101000000000000000000000
46634,vārkāruṇīputra,Masc,a,4,2,100000000000100000000000
46917,vāsa,Masc,a,4,2,100100000000000000000000
46934,vāsana,Neut,a,4,4,101100001000000000000000
46974,vāsas,Neut,as,4,2,100100000000000000000000
47007,vāsava,Neut,a,4,3,110000000000000000100000
47051,vāsudevī,Fem,ii,4,2,100000000100000000000000
47265,vicakra,Masc,a,4,3,100100000100000000000000
47610,vivindhya,Masc,a,4,4,100100000100000010000000
47635,viśārada,Masc,a,4,2,101000000000000000000000
47730,viṃśatiśata,Neut,a,4,4,111100000000000000000000
47770,vikalā,Fem,aa,4,3,100000000000000100000100
47828,vikartana,Neut,a,4,4,100100000000100000100000
48084,vicintana,Neut,a,4,3,100100000000000000100000
48097,viceṣṭana,Neut,a,4,4,100000001000100000100000
48123,vij,Masc,other_consonant,4,2,000001000000100000000000
48142,vijaya,Neut,a,4,2,101000000000000000000000
48326,bhakāra,Masc,a,4,3,100100000000000000100000
48359,bhakṣayitṛ,Masc,r_vocalic,4,1,100000000000000000000000
48537,bhagīrathayaśas,Fem,as,4,1,100000000000000000000000
48755,bhadracāru,Masc,u,4,2,100100000000000000000000
48837,bhadraśriya,Neut,a,4,1,100000000000000000000000
48909,bhaya,Masc,a,4,3,100101000000000000000000
48916,bhayaṃkara,Masc,a,4,1,100000000000000000000000
49132,bhallaka,Masc,a,4,3,100101000000000000000000
49146,bhallāṭa,Masc,a,4,2,100100000000000000000000
49351,bhasmagarbhā,Fem,aa,4,1,100000000000000000000000
49587,bhāgali,Masc,i,4,1,100000000000000000000000
49759,bhāradvājīputra,Masc,a,4,2,100000000000100000000000
49770,bhāruṇḍa,Neut,a,4,3,001100100000000000000000
49831,bhālandana,Masc,a,4,1,100000000000000000000000
49953,bhāvana,Masc,a,4,3,101100000000000000000000
49995,bhāvya,Masc,a,4,3,101000000000000100000000
50135,bhitta,Neut,a,4,2,100100000000000000000000
50264,bhiṣagvatī,Fem,ii,4,2,001000001000000000000000
50265,bhiṣagvara,Masc,a,4,3,110000001000000000000000
50266,bhiṣagvid,Masc,other_consonant,4,2,001000100000000000000000
50322,bhīmadhanvan,Masc,an,4,2,100000100000000000000000
50612,carcikā,Fem,aa,4,1,100000000000000000000000
50683,carmaraṅgā,Fem,aa,4,2,100000000000000100000000
50885,cāturjātaka,Neut,a,4,1,100000000000000000000000
50905,cāturmāsī,Fem,ii,4,4,001001000000000000101000
50917,cāturvedya,Neut,a,4,4,100100000000000100100000
51046,cāmpeya,Masc,a,4,1,100000000000000000000000
51080,cāraṭī,Fem,ii,4,1,100000000000000000000000
51120,cārugupta,Masc,a,4,2,100100000000000000000000
51152,cārumatī,Fem,ii,4,2,100100000000000000000000
51174,cāruveṣa,Masc,a,4,2,101000000000000000000000
51183,cāruhāsinī,Fem,ii,4,2,100100000000000000000000
51281,cikkaṇa,Neut,a,4,2,100000000000000000100000
51351,citi,Masc,i,4,2,100000000100000000000000
51436,citrakarṇa,Masc,a,4,2,100100000000000000000000
51451,citrakṛt,Masc,other_consonant,4,1,100000000000000000000000
51470,citrataṇḍula,Fem,a,4,1,100000000000000000000000
51506,citrapuṅkha,Masc,a,4,2,100000001000000000000000
51571,citravallī,Fem,ii,4,1,100000000000000000000000
51605,citrākṣa,Masc,a,4,1,100000000000000000000000
51738,cipiṭa,Masc,a,4,2,001100000000000000000000
51804,cirabilva,Masc,a,4,2,100100000000000000000000
51811,cirarātra,Masc,a,4,2,000100000100000000000000
