L_id	k1	hom	verdict	mw_realcite	corpus_hit	also_in_pw_same_source	pwg_text_sibling	n_kosa	present_in	novel_kosa	pwg_cited_sources	src_category
95618	vEkrAntaka		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
95679	vERasomakratavIya		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
95766	vEdyamAtar		pwg-unique	0		1	0	0	pw		AK	kosa_nighantu_not_digitised
96013	vESaMpAyanIya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
96210	vyaNgaka		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
96242	vyaqqamaNgala		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
96323	vyaBicarita		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
96396	vyabasTAsArasaMgraha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
96447	vyasanavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
96572	vyADAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
96583	vyADihantar		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
96625	vyAyatana		pwg-unique	0		1	0	0	pw		HALL|Journ	scholarly_journal_technical
96660	vyAlIy		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
96776	vyUhIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
96820	vrakza		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
96971	vrIhirAjaka		pwg-unique	0		1	0	0	pw		H|MED	kosa_nighantu_not_digitised
97000	SaMvUka		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
97103	SaktarUpa		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
97131	SaktiBErava		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
97201	SakramAtar		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
97270	SaMkaraBAzya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
97303	SaNkumant		pwg-unique	0		1	0	0	pw		COLEBR|HALĀY|Ind	kosa_nighantu_not_digitised
97323	SaNKacUqaka		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
97368	SaNKavant		pwg-unique	0		1	0	0	pw		MED	kosa_nighantu_not_digitised
97430	SaRqAkI		pwg-unique	0		1	0	0	pw		NIGH	kosa_nighantu_not_digitised
97699	SatyaMjaya		pwg-unique	0		0	0	0			Ind|WEBER	scholarly_journal_technical
97759	SanDa		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
97827	SabdaprakASikAdvirUpakoSa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
97910	Samanasvasar		pwg-unique	0		1	0	0	pw		AK	kosa_nighantu_not_digitised
97942	SamIpattrA		pwg-unique	0		1	0	0	pw		JAṬĀDH|WILSON|ŚKDR	kosa_nighantu_not_digitised
97974	SaMButanaya		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
97975	SaMBunandana		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
97976	SaMBunATa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
97978	SaMBuBawwa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
97979	SaMBuBErava		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
97980	SaMBurahasya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
97982	SaMBuvallaBa		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
97983	SaMBU		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
97984	SaMBUnATa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98020	SayyaMBava		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
98077	SaradasiMhadeva		pwg-unique	0		1	0	0	pw		Journ	scholarly_journal_technical
98128	SarAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
98143	SarAvi		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
98293	SalikAjina		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
98428	SaSivadana		pwg-unique	0		0	0	0			COLEBR|Ind	scholarly_journal_technical
98435	SaSIBaparvan		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
98544	SAkapUta		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
98550	SAkaMpUta		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
98593	SAkimanavardipa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98672	SAgali		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98706	SAWI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98726	SARottarIya		pwg-unique	0		1	0	0	pw		TRIK|WILSON|ŚKDR	kosa_nighantu_not_digitised
98761	SAtaya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98893	SAMBara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98894	SAMBarAyaRI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98896	SAMBavadIpikA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98897	SAMBavadeva		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98898	SAMBavAha		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
98942	SArIrakaBAzyanyAyanirRaya		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
98952	SArupravetasa		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
99063	SAlinIkaraRa		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
99132	SASvat		pwg-unique	0		1	0	0	pw		MED	kosa_nighantu_not_digitised
99274	SiKAvalI		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
99285	SiKinDana		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
99300	SiNgAmbikA		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
99362	SiTilAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
99506	SilaMDira		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
99611	Silhana		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
99636	SivacampUprabanDa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
99644	SivatatparasUtra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
99731	SivAdityamiSra		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
99734	SivAnandasarasvatI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
99738	SivApriya		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
99822	SizyaDIvfdDitantra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
99823	SizyAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
99976	SIBava		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
100025	SIrzAyaRa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
100026	SIrzAvaSezIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
100204	SuklIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
100285	Sutudru		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
100357	SunakacaYcUkA		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
100370	SuMni		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
100383	SuPAhila		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
100419	SuBavant		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
100569	SUkavant		pwg-unique	0		1	0	0	pw		ŚABDAC|ŚKDR	kosa_nighantu_not_digitised
100736	SfNgaveraka		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
100763	SfNgArIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
100774	SfNgerImaWa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
100802	Sewa		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
100849	SezanArAyaRapaRqita		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
100949	SElasaMBava		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
100998	SEvavAyavIya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
101105	SoDayitar		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
101111	SopArIpAka		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
101128	SoBAkAwi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
101143	SozasaMBava		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
101280	SnABa		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
101308	SmaSrUy		pwg-unique	0		1	0	0	pw		WILSON	kosa_nighantu_not_digitised
101403	SyenASva		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
101423	SradDAtar		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
101455	SramaRAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
101458	Sramavant		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
101495	SravaRikA		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
101672	SrInATaSarman		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
101690	SrIpAlakavirAja		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
101710	SrIBrAtar		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
101772	SrISalmalIBARqa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
101781	SrIsaMBUtA		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
101799	Srukandali		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
101904	Sreya		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
101983	SroTa		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
101991	SrOtarvaRa		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
102057	SlezmaGanA		pwg-unique	0		1	0	0	pw		H|MED|WILSON|ŚKDR	kosa_nighantu_not_digitised
102067	SlezmADmA		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
102137	SvaBrIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
102343	SvetavArttAkinI		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
102378	SvetAmli		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
102477	zaqa		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
102503	zaqasra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
102516	zaqiqaH		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
102523	zaqga		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
102557	zaqloha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
102603	zarija		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
102604	zarolikA		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
102819	saMvatsaradIpavrata		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
102969	saMvyavahAravant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
102976	saMvyAsa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
102999	saSayAnumitirahasya		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
103002	saMSayitar		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
103235	saMhArakAlAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
103289	sakalavedopanizatsAra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
103305	sakAravipulA		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
103318	sakftPala		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
103336	saktimant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
103457	saMkazwaharavrata		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
103575	saNgamanera		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
103624	saMgrahavant		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
103690	saMGAtavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
103745	sacCAstravant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
103784	sajjapura		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
103802	saMcayavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
103926	satAha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
104008	sattraspardDi		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
104050	satprakriyA		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
104083	satyatitikzAvant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
104535	sanAtanaSarman		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
104636	saMtozavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
104683	saMduhya		pwg-unique	0		0	0	0			AK|ŚKDR	kosa_nighantu_not_digitised
104710	saMdohya		pwg-unique	0		0	0	0			AK	kosa_nighantu_not_digitised
104756	saMDisaMBava		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
104872	saMnyAsavant		pwg-unique	0		1	0	0	pw		AK	kosa_nighantu_not_digitised
104922	sapatnIkar		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
105229	samagray		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
105314	sasantAloka		pwg-unique	0		0	0	0			VYUTP	kosa_nighantu_not_digitised
105357	samayasAranAwaka		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
105372	samarakanda		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
105620	samAntaka		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
105717	samAsavant		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
105762	samidBAra		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
105790	samIda		pwg-unique	0		1	0	0	pw		WILSON|ŚABDĀRTHAK	kosa_nighantu_not_digitised
105805	samIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
105941	samudrAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
105947	samudreka		pwg-unique	0		1	0	0	pw		NĪLAK	kosa_nighantu_not_digitised
106029	saMpatprada		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
106040	saMparAyaka		pwg-unique	0		1	0	0	pw		AK|ŚKDR	kosa_nighantu_not_digitised
106055	saMpAwa		pwg-unique	0		1	0	0	pw		COLEBR|ŚABDAM|ŚKDR	kosa_nighantu_not_digitised
106075	saMpAvEyaSva		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
106077	saMpiDAna		pwg-unique	0		1	0	0	pw		AK|H|MED	kosa_nighantu_not_digitised
106083	saMpuwaka		pwg-unique	0		1	0	0	pw		AK|Spr	kosa_nighantu_not_digitised
106094	saMpUrRavrata		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106101	saMprakASya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
106161	saMprasADya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
106172	saMprAptidvAdaSI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106174	saMprArTya		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
106181	saMpreraRa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106182	saMpreza		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
106188	saMPAla		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
106195	saMbanDatattva		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106197	saMbanDanirRaya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106200	saMbanDaviveka		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106208	saMbala		pwg-unique	0		0	0	0			MED	kosa_nighantu_not_digitised
106235	saMBavya		pwg-unique	0		1	0	0	pw		Verz|ŚABDAC	kosa_nighantu_not_digitised
106238	saMBArin		pwg-unique	0		1	0	0	pw		Z	scholarly_journal_technical
106258	saMBUtivijaya		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
106278	saMBogayakziRI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106282	saMBogya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
106317	saMmAnin		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
106322	saMmArzwi		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
106332	saMmIlya		pwg-unique	0		1	0	0	pw		Ind|ebend	scholarly_journal_technical
106343	saMmUrCa		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
106353	saMmohanatantra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106355	samyakAPaRa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
106422	saraNgaka		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
106463	saralIkar		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
106464	sarava		pwg-unique	0		1	0	0	pw		VYUTP|Verz	kosa_nighantu_not_digitised
106472	sarasaMprata		pwg-unique	0		1	0	0	pw		ŚABDAC|ŚKDR	kosa_nighantu_not_digitised
106488	sarasvatIrahasya		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
106511	saritvant		pwg-unique	0		1	0	0	pw		WILSON|ŚABDĀRTHAK	kosa_nighantu_not_digitised
106514	saridBartar		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
106547	sarojIy		pwg-unique	0		1	0	0	pw		Z	scholarly_journal_technical
106767	sarvajYAtar		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106834	sarvadrazwar		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
106837	sarvaDanvan		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
106911	sarvaBAvADizWAtar		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
106948	sarvayatnavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
106990	sarvarRikA		pwg-unique	0		0	0	0			JAṬĀDH|WILSON|ŚKDR	kosa_nighantu_not_digitised
107009	sarvavettar		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
107053	sarvasaMpannasasya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
107103	sarvAkaravaropeta		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
107193	sarvAhaMmAnin		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
107342	savitar	2	pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
107573	saharuRa		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
107601	sahasaMBava		pwg-unique	0		1	0	0	pw		H|Spr	kosa_nighantu_not_digitised
107811	sahitANgula		pwg-unique	0		0	0	0			VYUTP	kosa_nighantu_not_digitised
107907	sAMsrAviRa		pwg-unique	0		0	0	0			ŚKDR	kosa_nighantu_not_digitised
107952	sAkzAtkartar		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
108029	sAMkucI		pwg-unique	0		0	0	0			ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
108259	sADyavant		pwg-unique	0		1	0	0	pw		Z	scholarly_journal_technical
108328	sAntvayitar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
108463	sAmavant		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
108473	sAmavedIya		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
108483	sAmasura		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
108646	sAraNgAkzI		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
108668	sAradAtilaka		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
108781	sArTay		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
108782	sArTavant		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
108787	sArTIkar		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
108799	sArpya		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
108869	sAvErisole		pwg-unique	0		0	0	0			Journ	scholarly_journal_technical
108904	sAvitrika		pwg-unique	0		1	0	0	pw		Ind|WEBER	scholarly_journal_technical
108925	sASraya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
108982	sAhiqa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
108993	sAhuqiyARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
108996	sAhnika		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
109096	siMhAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
109297	sidDamAtfkA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
109304	sidDayogeSvara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
109313	sidDala		pwg-unique	0		1	0	0	pw		Z	scholarly_journal_technical
109352	sidDAntakalpataru		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
109362	sidDAntadIpika		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
109367	sidDAntaBedalavasaMgraha		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
109375	sidDAntalakzaRAkroqa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
109389	sidDAntasUktimaYjarI		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
109411	sidDidAtar		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
109414	sidDiBErava		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
109478	sinDutIrasaMBava		pwg-unique	0		1	0	0	pw		RĀJAN	kosa_nighantu_not_digitised
109836	suKaprakASamuni		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
109869	suKayitar		pwg-unique	0		1	0	0	pw		Journ	scholarly_journal_technical
109938	suKAlukA		pwg-unique	0		1	0	0	pw		RĀJAN|ŚKDR	kosa_nighantu_not_digitised
109940	suKAvatIdeva		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
109948	suKASaka		pwg-unique	0		1	0	0	pw		ŚABDAM|ŚKDR	kosa_nighantu_not_digitised
110102	sujanaMmanya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
110135	suRahAsaPa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
110219	sutEla		pwg-unique	0		0	0	0			RĀJAN	kosa_nighantu_not_digitised
110292	sudIrGarAjIvaPalA		pwg-unique	0		1	0	0	pw		RĀJAN	kosa_nighantu_not_digitised
110806	suboDana		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
110807	suboDin		pwg-unique	0		0	0	0			COLEBR|HALL|Ind|Verz	ms_catalogue_propernoun
110825	suBagasena		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
110903	sumatiMjaya		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
111080	saraktaka		pwg-unique	0		0	0	0			RĀJAN|ebend	kosa_nighantu_not_digitised
111094	suraGu		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
111118	suratAnasiMha		pwg-unique	0		1	0	0	pw		Journ	scholarly_journal_technical
111245	surasaMBavA		pwg-unique	0		1	0	0	pw		RĀJAN	kosa_nighantu_not_digitised
111403	sulaiRaka		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
111412	sulaBIBU		pwg-unique	0		0	0	0			Z	scholarly_journal_technical
111816	suzeRakavirAja		pwg-unique	0		1	0	0	pw		COLEBR	scholarly_journal_technical
111880	susaMpad		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
111885	susaMbadDa		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
111909	susAravant		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
111949	susTitaMmanya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
111952	susTiraMmanya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
112101	sUcikulAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
112112	sUcivant		pwg-unique	0		1	0	0	pw		ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
112119	sUcIpaNkti		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
112204	sUtrapattriRI		pwg-unique	0		0	0	0			RĀJAN	kosa_nighantu_not_digitised
112307	sUraBawwa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
112510	sfRa		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
112571	setikartavyatAka		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
112584	setumaNgalatantra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
112669	sevAPala		pwg-unique	0		1	0	0	pw		HALL|ebend	scholarly_journal_technical
112765	soWala		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
113015	somArDaDArin		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
113105	sOjanyavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
113185	sOpizwi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
113233	sOmanasyAyanA		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
113269	sOmyajAmAtar		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
113424	sOhya		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
113440	skandamAtar		pwg-unique	0		1	0	0	pw		H|Verz	kosa_nighantu_not_digitised
113496	skamBiRya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
113498	skAndapraBAsaKaRqa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
113513	sKadya		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
113575	stabDasaMBAra		pwg-unique	0		1	0	0	pw		H	kosa_nighantu_not_digitised
113725	stotray		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
113751	stOBaka		pwg-unique	0		0	0	0			RĀJAN	kosa_nighantu_not_digitised
113825	strIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
113829	strIrAja		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
113885	sTapuwIkar		pwg-unique	0		0	0	0			H	kosa_nighantu_not_digitised
113915	sTalIy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
114048	sTirakusuma		pwg-unique	0		0	0	0			RĀJAN	kosa_nighantu_not_digitised
