L_id	k1	hom	k2
13554	elvavAluka		elvavAluka

13555	eva	1	eva/
13556	eva	2	e/va
13557	evaMrUpa		eva/MrUpa

13558	evaMvAda		evaMvAda

13559	evaMvid		evaMvi/d

13560	evaMvidvaMs		evaMvidvaMs

13561	evaMviDa		evaMviDa

13562	evaMvIrya		eva/MvIrya

13563	evaMvftta		evaMvftta

13564	evaMvftti		evaMvftti

13565	evaMkAram		evaMkAram

13566	evaMkratu		evaMkratu/

13567	evaMgata		evaMgata

13568	evaMguRa		evaMguRa

13569	evaTA		eva/TA

13570	evaMnAman		eva/MnAman

13571	evam		eva/m

13572	evamAdi		evamAdi

13573	evaMprakAra		evaMprakAra

13574	evaMprAya		evaMprAya

13575	evaMBUta		evaMBUta

13576	evayA		evayA/

13577	evayAmarut		evayA/marut

13578	evayAvan		evayA/van

13579	evAra		evA/ra

13580	evAvada		evAvada/

13581	ez		ez

13582	eza	1	eza/
13583	eza	2	e/za
13584	eza	3	eza/
13585	ezaRa		ezaRa

13586	ezaRikA		ezaRikA

13587	ezaRin		ezaRin

13588	ezaRIya		ezaRIya

13589	ezavIra		ezavIra

13590	ezikA		ezikA

13591	ezin		ezin

13592	ezEzya		ezEzya^

13593	ezwa		ezwa

13594	ezwavya		ezwa/vya

13595	ezwi		e/zwi

13596	ezya		ezya^

13597	ezyant		ezyant

13598	eha		eha/

13599	ehas		e/has

13600	ehi		ehi

13601	ehikawA		ehikawA

13602	ehimAya		e/himAya

13603	ehiyava		ehiyava

13604	E	1	E
13605	E	2	E
13606	Eka		Eka

13607	EkaDya		EkaDya

13608	Ekapatya		Ekapatya

13609	Ekapadika		Ekapadika

13610	Ekapadya		Ekapadya

13611	EkaBAvya		EkaBAvya

13612	Ekamatya		Ekamatya

13613	EkarAjya		EkarAjya

13614	Ekalava		Ekalava/

13615	Ekalavya		E/kalavya

13616	EkaSatika		E/kaSatika

13617	EkaSaPa		EkaSaPa

13618	EkaSAlika		EkaSAlika/

13619	EkaSrutya		EkaSrutya

13620	Ekasahasrika		E/kasahasrika

13621	Ekasvarya		Ekasvarya

13622	EkAgArika		EkAgArika

13623	EkAgra		EkAgra

13624	EkAgrya		EkAgrya

13625	EkANkAyana		EkANkAyana

13626	EkANga		EkANga

13627	EkAtmya		EkAtmya

13628	EkAdaSAkza		EkAdaSAkza

13629	EkAdaSina		EkAdaSina/

13630	EkADikaraRya		EkADikaraRya

13631	EkAntika		EkAntika

13632	EkAnyika		EkAnyika/

13633	EkAyana		EkAyana/

13634	EkArTya		EkArTya

13635	EkAhika		E/kAhika

13636	EkIya		EkI/ya

13637	Ekya		E/kya

13638	Ekzava		Ekzava/

13639	Ekzavya		Ekzavya^

13640	Ekzuka		Ekzuka

13641	EkzuBArika		EkzuBArika

13642	EkzvAka		EkzvAka

13643	EkzvAku		EkzvAku

13644	ENguda		ENguda/

13645	EcCika		EcCika

13646	Ejya		Ejya/

13647	Eqa		Eqa/

13648	Eqaka		Eqaka/

13649	Eqamfda		Eqamfda

13650	Eqaviqa		Eqaviqa

13651	EqUka		EqUka

13652	ERa		E/Ra

13653	ERika		ERika

13654	ERIpacana		ERIpacana/

13655	EReya		E/Reya

13656	ERqineya		ERqineya

13657	EtadAtmya		EtadAtmya

13658	Etara		E/tara

13659	Etareya		Etareya/

13660	Etareyaka		Etareyaka

13661	Etareyin		Etareyin

13662	Etareyopanizad		Etareyopanizad

13663	EtaSa		EtaSa

13664	EtikAyana		EtikAyana/

13665	EtiSAyana		EtiSAyana/

13666	EtihAsika		EtihAsika

13667	Etihya		Etihya

13668	EdaMyugIna		E/daMyugIna

13669	ED		E/D

13670	Ena		Ena

13671	Enasa		Enasa/

13672	Endava		Endava

13673	Endra		Endra/

13674	EndrajAlika		EndrajAlika

13675	Endradyumna		Endradyumna

13676	Endrapramada		Endrapramada

13677	Endramahika		E/ndramahika

13678	EndralAjya		EndralAjya/

13679	Endraluptika		Endraluptika

13680	EndravAyava		EndravAyava/

13681	EndraSarmi		E/ndraSarmi

13682	EndraSira		EndraSira

13683	Endraseni		Endraseni

13684	Endrahava		Endrahava/

13685	Endrahavya		E/ndrahavya

13686	EndrAgna		EndrAgna/

13687	EndrAdfSa		EndrAdfSa/

13688	EndrAnErfta		EndrAnErfta

13689	EndrApOzRa		EndrApOzRa/

13690	EndrAbArhaspatya		EndrAbArhaspatya/

13691	EndrAmAruta		EndrAmAruta/

13692	EndrAyaRa		EndrAyaRa

13693	EndrAyuDa		EndrAyuDa/

13694	EndrAliSa		EndrAliSa/

13695	EndrAvaruRa		EndrAvaruRa

13696	EndrAvasAna		E/ndrAvasAna

13697	EndrAvEzRava		EndrAvEzRava/

13698	EndrAsOmya		EndrAsOmya/

13699	Endri		Endri

13700	Endriya		Endriya

13701	Endriyaka		Endriyaka

13702	EnDana		EnDana

13703	EnDAyana		EnDAyana/

13704	Enya		Enya/

13705	EBAvata		EBAvata/

13706	EBI		EBI

13707	Eyatya		Eyatya

13708	Erakya		Erakya/

13709	Eramattaka		Eramattaka

13710	EraMmada		EraMmada

13711	EraMmadIya		EraMmadIya

13712	ErAvaRa		ErAvaRa

13713	ErAvata		ErAvata/

13714	ErAvataka		E/rAvataka

13715	EriRa		EriRa

13716	Ereya		Ereya

13717	Ermya		Ermya

13718	Ela		Ela/

13719	ElaDAna		ElaDAna

13720	Elaba		Elaba/

13721	ElabakAra		ElabakAra/

13722	Elabfda		Elabfda/

13723	ElavAluka		ElavAluka

13724	Elavila		Elavila

13725	Elavfnda		Elavfnda

13726	ElAka		ElAka

13727	ElAkya		E/lAkya

13728	Elika		Elika

13729	ElUza		ElUza

13730	Eleya		Eleya

13731	ESa		ESa

13732	ESAna		ESAna

13733	ESAnaja		ESAnaja

13734	ESika		ESika

13735	ESvara		ESvara

13736	ESvarika		ESvarika

13737	ESvarya		E/Svarya

13738	ESvaryavant		ESvaryavant

13739	Ezamas		Eza/mas

13740	Ezamastana		Ezama/stana

13741	EzAvIra		EzAvIra/

13742	EzIka		EzIka

13743	EzIkihasta		EzIkihasta

13744	EzukAri		EzukAri

13745	Ezwaka		Ezwaka/

13746	EzwakAvata		E/zwakAvata

13747	Ezwika		Ezwika/

13748	EzwikapOrtika		EzwikapOrtika

13749	EhalOkika		EhalOkika

13750	Ehika		Ehika

13751	o	1	o
13752	o	2	o
13753	oka		oka/

13754	okaRa		okaRa

13755	okas		o/kas

13756	okivaMs		okiva/Ms

13757	okula		okula

13758	okodanI		okodanI

13759	okUlaka		okUlaka

13760	okya		okya^

13761	oK		oK

13762	ogaRa		ogaRa/

13763	ogIyaMs		ogIyaMs

13764	oGa		oGa

13765	oGaraTa		oGaraTa

13766	oGavant		oGavant

13767	oMkAra		oMkAra

13768	oMkAraBawwa		oMkAraBawwa

13769	oMkArIy		oMkArIy

13770	oj		oj

13771	oja		oja

13772	ojas		o/jas

13773	ojasIna		ojasI/na

13774	ojastara		ojastara

13775	ojasya		ojasya^

13776	ojasvant		o/jasvant

13777	ojasvin		ojasvi/n

13778	ojAy		ojAy

13779	ojizWa		ojizWa

13780	ojodA		ojodA/

13781	ojobalA		ojobalA

13782	ojman		ojma/n

13783	oqa		oqa

13784	oqava		oqava

13785	oqikA		oqikA

13786	oqra		oqra

13787	oqrapuzpa		oqrapuzpa

13788	oqrAKyA		oqrAKyA

13789	oQa		oQa

13790	oR		oR

13791	oRi		oRi/

13792	ota		ota

13793	otu		o/tu

13794	otsa		otsa

13795	odatI		o/datI

13796	odana		odana/

13797	odanapAkI		odanapAkI/

13798	odanAhvayA		odanAhvayA

13799	odanIy		odanIy

13800	odanIya		odanI/ya

13801	odma		o/dma

13802	odman		o/dman

13803	oDas		oDas

13804	opaSa		opaSa/

13805	opaSin		opaSi/n

13806	om		om

13807	oma		oma

13808	oman	1	oma/n
13809	oman	2	o/man
13810	omanvant		o/manvant

13811	omAtrA		o/mAtrA

13812	omila		omila

13813	omyA		omyA

13814	omyAvant		omyA/vant

13815	orimikA		orimikA

13816	ola		ola

13817	olaj		olaj

13818	olaRq		olaRq

13819	olla		olla

13820	oSizWahan		oSizWaha/n

13821	oza		oza

13822	ozaRa		ozaRa

13823	ozadaSva		ozadaSva

13824	ozadAvan		ozadA/van

13825	ozaDi		o/zaDi

13826	ozaDigarBa		ozaDigarBa

13827	ozaDija		ozaDija/

13828	ozaDipati		ozaDipati

13829	ozaDiprasTa		ozaDiprasTa

13830	ozaDIpati		ozaDIpati

13831	ozaDImant		o/zaDImant

13832	ozaDISa		ozaDISa

13833	ozaDIsaMSita		o/zaDIsaMSita

13834	ozam	1	oza/m
13835	ozam	2	o/zam
13836	ozizWadAvan		ozizWadA/van

13837	ozwar		ozwar

13838	ozwrA		ozwrA

13839	ozWa		o/zWa

13840	ozWaka		ozWaka

13841	ozWakarRaka		ozWakarRaka

13842	ozWakopa		ozWakopa

13843	ozWajAha		ozWajAha/

13844	ozWapuzpa		ozWapuzpa

13845	ozWaprakopa		ozWaprakopa

13846	ozWaroga		ozWaroga

13847	ozWopamaPalA		ozWopamaPalA

13848	ozWya		o/zWya

13849	ozRa		ozRa

13850	oha		o/ha

13851	ohabrahman		o/habrahman

13852	ohala		ohala

13853	ohas		o/has

13854	ohAna		ohAna

13855	O	1	O
13856	O	2	O
13857	OkTa		OkTa/

13858	OkTika		OkTika/

13859	OkTikya		O/kTikya

13860	OkTya		O/kTya

13861	Okza		Okza/

13862	Okzaka		O/kzaka

13863	OkzaganDi		Okza/ganDi

13864	OkzaRa		OkzaRa

13865	OkzRa		OkzRa/

13866	OKIya		OKI/ya

13867	OKya		OKya

13868	OKyeyaka		O/Kyeyaka

13869	Ograseni		Ograseni

13870	Ograsenya		Ograsenya/

13871	Ogreya		Ogreya/

13872	Ogrya		Ogrya

13873	OGa		OGa/

13874	OcaTya		OcaTya/

13875	OcitI		OcitI/

13876	Ocitya		O/citya

13877	OccEHSravasa		OccEHSravasa/

13878	Ojasa		Ojasa

13879	Ojasika		Ojasika/

13880	Ojasya		Ojasya

13881	Ojjayanaka		O/jjayanaka

13882	OjjihAni		O/jjihAni

13883	OjjihAyanaka		OjjihAyanaka

13884	Oqa		Oqa

13885	Oqavi		Oqavi

13886	OqAyana		OqAyana

13887	Oqupa		O/qupa

13888	Oqupika		Oqupika/

13889	Oqumbara		Oqumbara

13890	Oqulomi		O/qulomi

13891	Oqra		Oqra

13892	OtaNka		OtaNka

13893	OtaTya		OtaTya

13894	OtkaRWya		OtkaRWya

13895	Otkarzya		Otkarzya

13896	Otkzepa		Otkzepa/

13897	Ottama		O/ttama

13898	Ottami		Ottami

13899	Ottamika		Ottamika

13900	Ottameya		Ottameya

13901	Ottara		Ottara

13902	OttarapaTika		O/ttarapaTika

13903	Ottarapadika		Ottarapadika/

13904	Ottaravedika		O^ttaravedika

13905	OttarADarya		OttarADarya

13906	OttarAha		O/ttarAha

13907	Ottareya		Ottareya

13908	OttAnapAda		OttAnapAda

13909	OttAnapAdi		OttAnapAdi

13910	Otpattika		Otpattika

13911	OtpAta		OtpAta/

13912	OtpAtika		OtpAtika

13913	OtpAda		OtpAda/

13914	Otpuwa		O/tpuwa

13915	Otpuwika		Otpuwika/

13916	Otputika		Otputika

13917	Otra		Otra

13918	Otsa		Otsa/

13919	OtsaNgika		OtsaNgika/

13920	Otsargika		Otsargika

13921	OtsAyana		O/tsAyana

13922	Otsukya		Otsukya

13923	Odaka		Odaka

13924	Odakaja		Odakaja

13925	Odaki		O/daki

13926	OdaguRya		OdaguRya

13927	OdaNki		O/daNki

13928	OdajYAyani		O/dajYAyani

13929	OdaYcana		OdaYcana

13930	OdaYcanaka		O/daYcanaka

13931	OdaYcavi		O/daYcavi

13932	OdaYci		O/daYci

13933	Odanika		O/danika

13934	Odanya		Odanya/

13935	Odanyi		O/danyi

13936	OdapAna	1	OdapAna/
13937	OdapAna	2	O/dapAna
13938	OdaBfjji		O/daBfjji

13939	OdameGIya		OdameGI/ya

13940	Odameyi		Odameyi

13941	Odayaka		Odayaka

13942	Odarika		Odarika/

13943	Odarya		Odarya

13944	Odala		Odala

13945	OdavApi		OdavApi

13946	OdavAhi		OdavAhi

13947	Odavraji		O/davraji

13948	OdaSvita		OdaSvita/

13949	OdaSvitka		OdaSvitka/

13950	OdasTAna	1	OdasTAna/
13951	OdasTAna	2	O/dasTAna
13952	Odahi		Odahi

13953	OdAttya		OdAttya

13954	OdArika		OdArika

13955	OdArya		OdArya

13956	OdAsInya		OdAsInya

13957	OdAsya		OdAsya

13958	Odumbara		O/dumbara

13959	Odumbaraka		O/dumbaraka

13960	OdumbarAyaRa		OdumbarAyaRa/

13961	Odumbari		O/dumbari

13962	OdgAtra		O/dgAtra

13963	OdgAhamAni		O/dgAhamAni

13964	OdgraBaRa		OdgraBaRa/

13965	OdgrahaRa		OdgrahaRa/

13966	OddaRqaka		O/ddaRqaka

13967	OddAlaka		O/ddAlaka

13968	OddAlakAyana		O/ddAlakAyana

13969	OddAlaki		O/ddAlaki

13970	OddeSika		OddeSika

13971	OdDatya		OdDatya

13972	OdDArika		OdDArika

13973	Odbilya		Odbilya

13974	OdBAri		O/dBAri

13975	OdBijja		OdBijja

13976	OdBida		O/dBida

13977	OdBidya		O/dBidya

13978	OdyAva		OdyAva/

13979	OdvAhika		OdvAhika

13980	Odvepa		O/dvepa

13981	ODasa		ODasa

13982	ODeya		ODeya

13983	Onnatya		Onnatya

13984	Onnetra		O/nnetra

13985	OpakarRika		OpakarRika/

13986	OpakalApya		O/pakalApya

13987	OpakAyana		OpakAyana/

13988	OpakArya		OpakArya

13989	OpakurvARaka		OpakurvARaka

13990	Opagava		Opagava/

13991	Opagavaka		O/pagavaka

13992	Opagavi		O/pagavi

13993	Opagrastika		Opagrastika

13994	Opagrahika		Opagrahika

13995	OpacanDani		OpacanDani

13996	OpacAkavi		O/pacAkavi

13997	OpacArika		OpacArika/

13998	OpacCandasika		OpacCandasika

13999	OpajanDani		O/pajanDani

14000	OpajAnuka		OpajAnuka/

14001	Opatasvini		O/patasvini

14002	OpadeSika		OpadeSika/

14003	Opadravika		Opadravika

14004	Opadrazwrya		O/padrazwrya

14005	OpaDarmya		OpaDarmya

14006	OpaDenava		OpaDenava

14007	OpaDeya		O/paDeya

14008	OpanAyanika		OpanAyanika

14009	OpanAsika		OpanAsika

14010	OpaniDika		OpaniDika

14011	Opanizatka		Opanizatka/

14012	Opanizada		Opanizada/

14013	OpanIvika		OpanIvika/

14014	Opapakzya		O/papakzya

14015	Opapattika		Opapattika

14016	OpapAtika		OpapAtika

14017	OpapAduka		OpapAduka

14018	OpabAhavi		O/pabAhavi

14019	OpaBfta		OpaBfta

14020	Opamanyava		O/pamanyava

14021	Opamika		Opamika

14022	Opamya		O/pamya

14023	Opayaja		Opayaja

14024	Opayika		Opayika/

14025	OpayOgika		OpayOgika

14026	Opara		Opara/

14027	OparAjika		O/parAjika

14028	OparADayya		O/parADayya

14029	Oparizwa		Oparizwa

14030	OparEDika		OparEDika

14031	OparODika		OparODika

14032	Opala		Opala/

14033	OpavasaTika		OpavasaTika

14034	OpavasaTya		OpavasaTya

14035	Opavasta		Opavasta

14036	Opavastika		Opavastika/

14037	Opavastra		Opavastra/

14038	OpavAsa		OpavAsa/

14039	OpavAsika		O/pavAsika

14040	OpavAsya		OpavAsya

14041	OpavAhya		OpavAhya

14042	Opavindavi		O/pavindavi

14043	OpaveSi		O/paveSi

14044	OpaveSika		OpaveSika/

14045	OpaSa		OpaSa

14046	OpaSada		OpaSada

14047	OpaSivi		OpaSivi

14048	OpaSlezika		OpaSlezika

14049	OpasaMkramaRa		OpasaMkramaRa/

14050	OpasaMKyAnika		OpasaMKyAnika

14051	Opasada		Opasada/

14052	Opasargika		O/pasargika

14053	OpasIrya		O/pasIrya

14054	OpasTAna		OpasTAna/

14055	OpasTAnika		OpasTAnika/

14056	OpasTika		OpasTika/

14057	OpasTURya		O/pasTURya

14058	OpasTya		OpasTya

14059	OpasvastI		OpasvastI

14060	Opahastika		Opahastika/

14061	OpahArika		OpahArika

14062	OpADika		OpADika

14063	OpADyAyaka		O/pADyAyaka

14064	OpAnahya		O/pAnahya

14065	OpAyika		OpAyika

14066	OpAvi		O/pAvi

14067	OpAsana		OpAsana/

14068	Opeya		Opeya

14069	Opoditi		O/poditi

14070	Opoditeya		Opoditeya/

14071	Om		Om

14072	Oma		Oma/

14073	Omaka		O/maka

14074	Omika		Omika/

14075	OmIna		O/mIna

14076	OmBeyaka		O/mBeyaka

14077	Oraga		Oraga

14078	OraBra		OraBra

14079	OraBraka		O/raBraka

14080	OraBrika		OraBrika

14081	Orava		Orava/

14082	OraSa		OraSa

14083	OraSAyani		O/raSAyani

14084	Orasa	1	Orasa/
14085	Orasa	2	Orasa/
14086	OrasAyani		O/rasAyani

14087	Oraska		Oraska/

14088	Orasya		Orasya

14089	Orukzayasa		Orukzayasa

14090	OrRa		O/rRa

14091	OrRaka		O/rRaka

14092	OrRanABa		OrRanABa/

14093	OrRanABaka		O/rRanABaka

14094	OrRavABa		OrRavABa

14095	OrRAvata		OrRAvata/

14096	OrRika		OrRika/

14097	OrdAyanI		OrdAyanI/

14098	OrDvakAlika		O/rDvakAlika

14099	OrDvadeha		OrDvadeha

14100	OrDvadehika		O/rDvadehika

14101	OrDvadEhika		OrDvadEhika

14102	OrDvaMdamika		O/rDvaMdamika

14103	OrDvasadmana		OrDvasadmana

14104	OrDvasrotasika		OrDvasrotasika

14105	Orva		O/rva

14106	OrvaSa		OrvaSa/

14107	OrvaSeya		OrvaSeya

14108	Olandaka		O/landaka

14109	Olapi		Olapi

14110	Olapin		Olapi/n

14111	OlAna		OlAna/

14112	OlUka	1	O/lUka
14113	OlUka	2	OlUka/
14114	OlUkIya		OlUkI/ya

14115	OlUkya		O/lUkya

14116	OlUKala		OlUKala/

14117	OveRaka		OveRaka

14118	OSana		OSana/

14119	OSanasa		OSanasa/

14120	OSAna		OSAna/

14121	OSija		OSija/

14122	OSInara		O/SInara

14123	OSInari		OSInari

14124	OSIra		OSIra

14125	OSIrikA		OSIrikA

14126	OzaRa		OzaRa

14127	OzadaSvi		OzadaSvi

14128	OzaDa		OzaDa/

14129	OzaDi		OzaDi

14130	OzaDIkar		OzaDIkar

14131	OzaDIpati		OzaDIpati

14132	Ozara		Ozara

14133	Ozaraka		Ozaraka

14134	OzasI		OzasI/

14135	Ozasya		Ozasya

14136	Ozika		Ozika

14137	Ozija		Ozija

14138	Ozwra		Ozwra

14139	Ozwraka		O/zwraka

14140	OzwraraTa		O/zwraraTa

14141	OzwrAyaRa		OzwrAyaRa

14142	Ozwrika		Ozwrika

14143	OzWa		OzWa/

14144	OzRija		OzRija/

14145	OzRiha		O/zRiha

14146	OzRIka		OzRIka

14147	OzRya		O/zRya

14148	Ozmya		Ozmya

14148	akUpAra		akUpAra

14148	akna		akna

14148	akra		akra/

14148	akz		akz

14148	akz		akz

14148	akza	2	akza
14148	akzara		akzara

14148	akzArAlAvaRASin		akzArAlAvaRASin

14148	akziva		akziva

14148	aKAta		aKAta

14148	aKila		aKila

14148	agastya		agastya

14148	agni		agni

14148	agnikArya		agnikArya

14148	agnizwoma		agnizwoma

14148	agra	1	agra
14148	aNga	3	aNga
14148	aNguli		aNguli

14148	acirapraBA		acirapraBA

14148	acirABa		acirABa

14148	acCinnaparRa		acCinnaparRa

14148	aj		aj

14148	aYj		aYj

14148	aRutA		aRutA

14148	atimAtra		atimAtra

14148	atyaya		atyaya

14148	atrinetraprasatU		atrinetraprasatU

14148	adDaboDeya		adDaboDeya

14148	aDarAt		aDarAt

14148	aDareya		aDareya

14148	aDarozWa		aDarozWa

14148	aDiSrayaRa		aDiSrayaRa

14148	aDiSrayitavE		aDiSrayitavE

14148	aDyuzwa		aDyuzwa

14148	aDyUQa		aDyUQa

14148	aDvayant		aDvayant

14148	anapAya		anapAya

14148	anapta		anapta

14148	anamIva		anamIva/

14148	anarus		anarus

14148	anavasa		anavasa/

14148	anavasTA		anavasTA

14148	anasUya		anasUya

14148	anAdara	2	anAdara
14148	anAbaya		anAbaya

14148	anAyatana	1	anAyatana
14148	anAraByADIta		anAraByADIta

14148	anAvraska		anAvraska

14148	anASIrdA		anASIrdA

14148	anu		anu

14148	anu		anu

14148	anurkAya	1	anurkAya
14148	anucara		anucara

14148	anuvAda		anuvAda

14148	anUkASa		anUkASa

14148	anUcya	2	anUcya^
14148	anekArTa		anekArTa

14148	anehas		anehas

14148	antaHpArSvya		antaHpArSvya/

14148	antatas		antatas

14148	antara		a/ntara

14148	antizumna		antizumna

14148	annAda		annAda

14148	anyataeta		anyataeta

14148	anvAhArya		anvAhArya

14148	apaga		apaga

14148	apadeSa		apadeSa

14148	aPena		aPena

14148	aByaYjana		aByaYjana

14148	ayasTURa		ayasTURa

14148	ayATataTya		a/yATataTya

14148	ayAna		ayAna

14148	ayuva		ayuva

14148	ayoni	1	a/yoni
14148	aruza		aruza

14148	armaka		armaka

14148	alam		a/lam

14148	alampawa		alampawa

14148	aloha		aloha

14148	avikaworaRa		avikaworaRa

14148	aS	1	aS
14148	aSanika		aSanika

14148	aSimida		aSimida

14148	aSIta		aSIta

14148	azwan		azwa/n

14148	azWIvant		azWIvant

14148	as		as

14148	asadgraha		asadgraha

14148	asura		asura

14148	astamaya		astamaya

14148	astfta		astfta

14148	asyahatya		asyahatya

14148	ahaMSreyasa		ahaMSreyasa

14148	AkulatA		AkulatA

14148	Akrama		Akrama

14148	Akraya		Akraya/

14148	Agama		Agama

14148	AcArollAsa		AcArollAsa

14148	Ajya	1	Ajya
14148	AQya		AQya/

14148	ApUraRa		ApUraRa

14148	Amoda		Amoda

14148	ArAQi		ArAQi

14148	AsutIvala		AsutIvala/

14148	Ahanas		Ahanas

14148	ikzvAku		ikzvAku

14148	idam		ida/m

14148	utkaca		utkaca

14148	utpAdaka		utpAdaka

14148	utsAraRa		utsAraRa

14148	udaSudDa		udaSudDa

14148	udUha		udUha

14148	udman		u/dman

14148	upacAyin		upacAyin

14148	upanayana		upanayana

14148	upaSaya		upaSaya/

14148	upaSruti		upaSruti

14148	upaSrotar		upaSrotar

14148	upasadya		upasa/dya

14148	upasTa		upa/sTa

14148	upasparSana		upasparSana

14148	upAMSu		upAMSu/

14148	upAnah		upAna/h

14148	upAya		upAya

14148	upottama		upottama/

14148	upodayam		upodayam

14148	uB		uB

14148	uru		uru/

14148	urugavyUti		uru/gavyUti

14148	uruDAra		uru/DAra

14148	urvarA		urva/rA

14148	ulmuka		u/lmuka

14148	uSij		uSi/j

14148	uz	1	uz
14148	usriya	1	usri/ya
14148	upavyAKyAna		upavyAKyAna

14148	aMSa	1	a/MSa
14148	akavaca		akavaca

14148	akza		akza/

14148	akzakAma		akzakAma

14148	akzi		akzi

14148	akzita		akzita

14148	akziti		akziti

14148	aKAta		aKAta

14148	agata		agata

14148	agnijihvA		agnijihvA

14148	agnizwoma		agnizwoma

14148	agnihotra		agnihotra

14148	agnyADeya		agnyADeya

14148	agriya		agriya

14148	agru		agru

14148	aGArin		aGArin

14148	aGAy		aGAy

14148	aNka		aNka

14148	aNgaBeda		aNgaBeda

14148	aNgiras		aNgiras

14148	aNguri		aNguri

14148	aNgezWA		aNgezWA

14148	ac		ac

14148	ac		ac

14148	ajirADirAja		ajirADirAja

14148	ajman		ajman

14148	atiGnya		atiGnya

14148	atiTi		atiTi

14148	atiTipati		atiTipati

14148	atirAtra		atirAtra

14148	atiSarvara		atiSarvara

14148	atyApti		atyApti

14148	atra		atra/

14148	aTarvan		aTarvan

14148	adas	2	adas
14148	adomada		adomada

14148	adDAti		adDAti

14148	aDarAYc		aDarAYc

14148	aDi		aDi

14148	aDigava		aDigava

14148	aDicaNkrama		aDicaNkrama

14148	aDijya		aDijya

14148	aDirAja		aDirAja

14148	aDIra		aDIra

14148	aDyakza		aDyakza

14148	an		an

14148	ac		ac

14148	anaByArUQa		anaByArUQa

14148	anavaglAyant		anavaglAyant

14148	anAdya		anAdya

14148	anADfzya		anADfzya

14148	anAmaya		anAmaya

14148	anAyatana	2	anAyatana
14148	anAvayA		anAvayA

14148	aninda		aninda

14148	anukUla		anukUla

14148	anuDyA		anuDyA

14148	anupadasvant		anupadasvant

14148	anUka		anUka

14148	anUna		anUna

14148	anfta		anfta

14148	antaHpAtra		antaHpAtra

14148	antaka		antaka

14148	antarA		antarA

14148	antarikzasad		antarikzasad

14148	antika		anti/ka

14148	antizumna		antizumna

14148	anDarAtrI		anDarAtrI

14148	annAdya		annAdya

14148	anyatra		anyatra

14148	anyanABi		anyanABi

14148	anyedyus		anyedyus

14148	apakAma		apakAma

14148	apacit		apacit

14148	apatya		apatya

14148	aparAparaRa		aparAparaRa

14148	aparAhRa		aparAhRa

14148	apas		apa/s

14148	apAna		apAna

14148	apAmArga		apAmArga

14148	apiDAna		apiDAna

14148	apunardIyamAna		apunardIyamAna

14148	apodaka		a/podaka

14148	aprajas		aprajas

14148	apratizWAna		apratizWAna

14148	apramAdam		apramAdam

14148	apriya		apriya

14148	apsaras		apsaras

14148	apsaras		apsaras

14149	ka	1	ka
14150	ka	2	ka
14151	ka	3	ka
14152	ka~yya		ka~yya

14153	kaMvUla		kaMvUla

14154	kaMSa		kaMSa

14155	kaMs		kaMs

14156	kaMsa		kaMsa/

14157	kaMsaka		kaMsaka

14158	kaMsakAra		kaMsakAra

14159	kaMsavatI		kaMsavatI

14160	kaMsAra		kaMsAra

14161	kaMsAsTi		kaMsAsTi

14162	kaMsika		ka/Msika

14163	kaMsodBavA		kaMsodBavA

14164	kak		kak

14165	kakajAkfta		kakajA/kfta

14166	kakanda		kakanda

14167	kakara		ka/kara

14168	kakaraGAwa		kakaraGAwa

14169	kakardu		kaka/rdu

14170	kakAwa		kakAwa

14171	kakAwikA		kakA/wikA

14172	kakuYjala		kakuYjala

14173	kakutsala		ka/kutsala

14174	kakutsTa		kakutsTa

14175	kakud		kaku/d

14176	kakuda		ka/kuda

14177	kakudakAtyAyana		kakudakAtyAyana

14178	kakudAkza		kakudAkza

14179	kakudAvartin		kakudAvarti/n

14180	kakudmant		kaku/dmant

14181	kakudmikanyA		kakudmikanyA

14182	kakudmin		kakudmin

